start_date,end_date,department,contract,class,employee_id,fisrt_name,last_name,date_of_birth,phone,email,education_level,adress_street,adress_city,adress_postcode,CANTON
2022-01-31,2023-01-30,Ventes,CDI,2,EC-760Qf3684,Christiane,Robert,1988-01-24,+41 (0)71 448 50 67,christiane_robert444@romandie.com,Bachelor,Laagasse 10.2,Rothenhausen,9565,TG
2021-02-01,2022-01-31,Informatique,CDI,2,EC-483Ft2980,Clara,Morand,1974-02-16,+41 46 491 02 56,c.morand@gmail.com,Bachelor,Im Müsli 33.1,Uttwil,8592,TG
2022-01-31,2023-01-30,Informatique,CDI,3,EC-483Ft2980,Clara,Morand,1974-02-16,+41 46 491 02 56,c.morand@gmail.com,Bachelor,Im Müsli 33.1,Uttwil,8592,TG
2021-02-01,2021-07-31,Informatique,externe,1,EC-271Au8552,Gilbert,Aebi,1995-08-26,040 973 66 06,g.aebi@vtxnet.ch,Bachelor,Vicolo Serenella 2,Vacallo,6833,TI
2021-02-01,2022-01-31,Ressources humaines,CDD,1,EC-446kE4946,Christian,Beuret,2002-07-11,+41 78 962 14 34,christianbeuret934@yahoo.fr,Master,Gravenel 30a,Ménières,1533,FR
2021-02-01,2022-01-31,Ressources humaines,CDI,2,EC-012Ev6533,Hélène,Gillièron,1966-08-02,+41 94 871 82 16,h_gillieron@vtxnet.ch,Bachelor,Unterdorfstrasse 3.1,Pfeffikon LU,5735,LU
2022-01-31,2023-01-30,Ressources humaines,CDI,3,EC-012Ev6533,Hélène,Gillièron,1966-08-02,+41 94 871 82 16,h_gillieron@vtxnet.ch,Bachelor,Unterdorfstrasse 3.1,Pfeffikon LU,5735,LU
2023-01-30,2024-01-29,Ressources humaines,CDI,4,EC-012Ev6533,Hélène,Gillièron,1966-08-02,+41 94 871 82 16,h_gillieron@vtxnet.ch,Bachelor,Unterdorfstrasse 3.1,Pfeffikon LU,5735,LU
2021-02-01,2022-01-31,Relations client,CDI,4,EC-386VE6171,Raymond,Chopard,1991-01-25,+41 61 376 82 17,raymond.chopard@vtxnet.ch,Bachelor,Berggasse 33.2,Russikon,8332,ZH
2022-01-31,2023-01-30,Relations client,CDI,4,EC-386VE6171,Raymond,Chopard,1991-01-25,+41 61 376 82 17,raymond.chopard@vtxnet.ch,Bachelor,Berggasse 33.2,Russikon,8332,ZH
2021-02-01,2022-01-31,Relations client,CDD,2,EC-356TR8811,Ana,Mayor,1983-12-19,+41 (0)99 473 01 81,amayor709@sunrise.ch,Bachelor,Sagirain 5,Gutenswil,8605,ZH
2021-02-01,2022-01-31,Ventes,CDI,3,EC-432Ej4323,Thierry,Grosjean,1997-06-17,+41 (0)37 442 92 78,t_grosjean102@sunrise.ch,Secondary,Lindenbergstrasse 1,Hedingen,8908,ZH
2021-02-01,2022-01-31,Direction,CDI,5,EC-182lm9487,Clara,Bonvin,1979-10-07,072 950 73 07,clara.bonvin@hotmail.fr,Master,Gallusstrasse 63,Wangen b. Olten,4612,SO
2021-02-01,2022-01-31,Relations client,CDI,1,EC-309jm4038,Lucie,Chapuis,1985-07-31,+41 (0)38 810 48 44,luciechapuis@bluewin.ch,Master,Haldengutstrasse 27a,Dietlikon,8305,ZH
2021-02-01,2022-01-31,Informatique,CDI,1,EC-045dl3983,Anna,Mayor,1982-02-25,+41 37 124 50 19,a_mayor10@sunrise.ch,Secondary,Sattlaweg 5,Frutigen,3714,BE
2022-01-31,2023-01-30,Informatique,CDI,1,EC-045dl3983,Anna,Mayor,1982-02-25,+41 37 124 50 19,a_mayor10@sunrise.ch,Secondary,Sattlaweg 5,Frutigen,3714,BE
2021-02-01,2021-04-30,Infrastructure,stage,1,EC-297eL9113,Christian,Nüsslin,1984-12-03,+41 56 473 92 74,christian_nusslin988@vtxnet.ch,Bachelor,Route de l'Arbage 6,Grimentz,3961,VS
2021-04-30,2022-04-29,Infrastructure,CDI,2,EC-297eL9113,Christian,Nüsslin,1984-12-03,+41 56 473 92 74,christian_nusslin988@vtxnet.ch,Bachelor,Route de l'Arbage 6,Grimentz,3961,VS
2022-04-29,2023-04-28,Infrastructure,CDI,3,EC-297eL9113,Christian,Nüsslin,1984-12-03,+41 56 473 92 74,christian_nusslin988@vtxnet.ch,Bachelor,Route de l'Arbage 6,Grimentz,3961,VS
2021-02-01,2021-04-30,Relations client,stage,1,EC-088AC6614,Vanessa,Bourquard,1959-02-22,+41 (0)54 436 32 36,v.bourquard@yahoo.fr,Bachelor,Chemin du Gros Paquier 21,La Lécherette,1660,VD
2021-02-01,2022-01-31,Direction,CDI,5,EC-371zH3840,Louis,Bonvin,1962-08-19,+41 37 198 84 68,lbonvin765@sunrise.ch,Secondary,Im Feld 2,Niederurnen,8867,GL
2021-02-01,2022-01-31,Relations client,CDI,4,EC-232VP5196,Thérèse,Rosselet,1980-07-24,+41 57 944 89 40,t.rosselet@hotmail.fr,Bachelor,Route de Varandin 3,Courtedoux,2905,JU
2022-01-31,2023-01-30,Relations client,CDI,4,EC-232VP5196,Thérèse,Rosselet,1980-07-24,+41 57 944 89 40,t.rosselet@hotmail.fr,Bachelor,Route de Varandin 3,Courtedoux,2905,JU
2021-02-01,2022-01-31,Relations client,CDD,1,EC-371vo6908,Charlotte,Beguin,1989-05-03,062 095 19 58,cbeguin993@yahoo.fr,Master,Chemin Sous-le-Temple 7,Cudrefin,1588,VD
2021-02-01,2022-01-31,Ventes,CDI,3,EC-799yn5662,Charlotte,Bujard,1998-02-09,+41 (0)71 292 67 85,charlotte_bujard46@romandie.com,Secondary,,Schaffhausen,8200,SH
2021-02-01,2022-01-31,Ventes,CDI,1,EC-042Ma137,Emilie,Maire,1981-04-22,+41 78 696 05 58,emiliemaire@hispeed.ch,Secondary,Obstgartenstrasse 20,Wittenbach,9300,SG
2021-02-01,2022-01-31,Relations client,CDI,3,EC-765Wd5593,Paul,Menthonnex,1969-09-25,039 843 76 19,pmenthonnex12@romandie.com,Master,Nassenwilerstrasse 50t,Niederhasli,8155,ZH
2022-01-31,2023-01-30,Relations client,CDI,4,EC-765Wd5593,Paul,Menthonnex,1969-09-25,039 843 76 19,pmenthonnex12@romandie.com,Master,Nassenwilerstrasse 50t,Niederhasli,8155,ZH
2023-01-30,2024-01-29,Relations client,CDI,4,EC-765Wd5593,Paul,Menthonnex,1969-09-25,039 843 76 19,pmenthonnex12@romandie.com,Master,Nassenwilerstrasse 50t,Niederhasli,8155,ZH
2021-02-01,2021-07-31,Relations client,externe,1,EC-499nu8052,Emilie,Chatriand,1959-08-17,+41 42 379 42 68,e.chatriand@romandie.com,Master,Route de Ferlens 38a,Massonnens,1692,FR
2021-07-31,2022-07-30,Relations client,CDI,2,EC-499nu8052,Emilie,Chatriand,1959-08-17,+41 42 379 42 68,e.chatriand@romandie.com,Master,Route de Ferlens 38a,Massonnens,1692,FR
2022-07-30,2023-07-29,Relations client,CDI,3,EC-499nu8052,Emilie,Chatriand,1959-08-17,+41 42 379 42 68,e.chatriand@romandie.com,Master,Route de Ferlens 38a,Massonnens,1692,FR
2021-02-01,2022-01-31,Ventes,CDD,2,EC-963lp4972,Stéphanie,Beurret,1968-10-31,+41 (0)95 603 09 03,stephaniebeurret@vtxnet.ch,Secondary,Eggbüel 1.1,Hinteregg,8132,ZH
2021-02-01,2022-01-31,Informatique,CDI,1,EC-379OQ6845,Eliane,Candaux,1980-12-31,072 071 41 97,eliane.candaux@bluewin.ch,Bachelor,Chemin du Tabousset 52b,Echallens,1040,VD
2022-01-31,2023-01-30,Informatique,CDI,2,EC-379OQ6845,Eliane,Candaux,1980-12-31,072 071 41 97,eliane.candaux@bluewin.ch,Bachelor,Chemin du Tabousset 52b,Echallens,1040,VD
2023-01-30,2024-01-29,Informatique,CDI,2,EC-379OQ6845,Eliane,Candaux,1980-12-31,072 071 41 97,eliane.candaux@bluewin.ch,Bachelor,Chemin du Tabousset 52b,Echallens,1040,VD
2024-01-29,,Informatique,CDI,3,EC-379OQ6845,Eliane,Candaux,1980-12-31,072 071 41 97,eliane.candaux@bluewin.ch,Bachelor,Chemin du Tabousset 52b,Echallens,1040,VD
2021-02-01,2022-01-31,Ventes,CDI,1,EC-478aM60,Sophie,Rappaz,1959-01-09,+41 76 604 50 00,sophie.rappaz410@hispeed.ch,Master,Bergtalstrasse 8,Wil SG,9500,SG
2021-02-01,2021-04-30,Ventes,stage,1,EC-299Df5438,Emma,Barbey,1999-08-09,+41 41 750 60 82,e_barbey271@hispeed.ch,Bachelor,St. Johanns-Parkweg 1,Basel,4056,BS
2021-02-01,2022-01-31,Analytique,CDI,1,EC-093zM6932,Laurence,Polla,1980-06-03,023 063 42 40,laurence_polla@bluewin.ch,Bachelor,Hofweg 6a,Olten,4600,SO
2022-01-31,2023-01-30,Analytique,CDI,1,EC-093zM6932,Laurence,Polla,1980-06-03,023 063 42 40,laurence_polla@bluewin.ch,Bachelor,Hofweg 6a,Olten,4600,SO
2023-01-30,2024-01-29,Analytique,CDI,2,EC-093zM6932,Laurence,Polla,1980-06-03,023 063 42 40,laurence_polla@bluewin.ch,Bachelor,Hofweg 6a,Olten,4600,SO
2021-02-01,2021-07-31,Ressources humaines,externe,1,EC-179rZ1146,Roland,Bavaud,1975-11-05,+41 (0)74 631 39 97,r_bavaud563@vtxnet.ch,Bachelor,Lächlerstrasse 61,Hombrechtikon,8634,ZH
2021-07-31,2022-07-30,Ressources humaines,CDI,2,EC-179rZ1146,Roland,Bavaud,1975-11-05,+41 (0)74 631 39 97,r_bavaud563@vtxnet.ch,Bachelor,Lächlerstrasse 61,Hombrechtikon,8634,ZH
2021-02-01,2022-01-31,Analytique,CDD,3,EC-986XR40,Suzanne,Rapin,1960-05-25,+41 (0)22 274 28 22,suzanne_rapin369@hotmail.fr,Bachelor,Wierezwil 216,Rapperswil BE,3255,BE
2021-02-01,2022-01-31,Analytique,CDD,3,EC-662CO4231,Alexandre,Béguelin,1978-07-20,+41 (0)94 155 50 10,abeguelin876@bluewin.ch,Bachelor,Rütispitz 84.1,Schänis,8718,SG
2021-02-01,2022-01-31,Informatique,CDI,1,EC-620OZ9429,Alice,Crivelli,1978-03-07,071 341 53 20,a.crivelli253@sunrise.ch,Bachelor,Greyerzstrasse 101,Bern,3013,BE
2022-01-31,2023-01-30,Informatique,CDI,1,EC-620OZ9429,Alice,Crivelli,1978-03-07,071 341 53 20,a.crivelli253@sunrise.ch,Bachelor,Greyerzstrasse 101,Bern,3013,BE
2023-01-30,2024-01-29,Informatique,CDI,1,EC-620OZ9429,Alice,Crivelli,1978-03-07,071 341 53 20,a.crivelli253@sunrise.ch,Bachelor,Greyerzstrasse 101,Bern,3013,BE
2021-02-01,2022-01-31,Ventes,CDD,4,EC-237wA9432,Florian,Monnard,1973-12-23,+41 (0)42 735 40 64,florian_monnard@bluewin.ch,Bachelor,C. F. Ballystrasse 39,Schönenwerd,5012,SO
2021-02-01,2021-07-31,Relations client,externe,1,EC-851pB2602,Mathilde,Aebi,1963-09-10,+41 62 940 53 92,mathildeaebi218@bluewin.ch,Doctorate,Route du Chêne 24,Bex,1880,VD
2021-07-31,2022-07-30,Relations client,CDI,2,EC-851pB2602,Mathilde,Aebi,1963-09-10,+41 62 940 53 92,mathildeaebi218@bluewin.ch,Doctorate,Route du Chêne 24,Bex,1880,VD
2021-02-01,2021-07-31,Ressources humaines,externe,1,EC-148IY6514,Alice,Chopard,1961-07-05,+41 (0)75 178 92 26,alice.chopard876@sunrise.ch,Master,Aatalstrasse 30.2,Wald ZH,8636,ZH
2021-02-01,2022-01-31,Analytique,CDI,2,EC-315Cy4439,Françoise,Jacot-Guillarmod,1981-04-13,+41 65 203 84 86,francoise_jacot-guillarmod783@hispeed.ch,Master,Laubgasse 53a,Frauenfeld,8500,TG
2021-02-01,2022-01-31,Relations client,CDI,3,EC-861Ov2299,André,Beuret,1993-12-03,+41 97 608 10 74,andre.beuret@bluewin.ch,Bachelor,Route du Verdel 13,Bulle,1630,FR
2021-02-01,2022-01-31,Direction,CDI,5,EC-980tX5614,Roland,Gilliéron,1974-07-07,+41 20 959 27 41,roland.gillieron862@vtxnet.ch,Master,Weidstrasse 39.3,Zwillikon,8909,ZH
2021-02-01,2021-04-30,Ressources humaines,stage,1,EC-740mM444,Lara,Rey,1977-01-18,+41 (0)23 361 48 72,l_rey532@vtxnet.ch,Secondary,Weissensteinstrasse 145,Oberdorf SO,4515,SO
2021-02-01,2022-01-31,Relations client,CDD,2,EC-560ac1176,Robert,Sansonnens,1999-11-28,+41 (0)51 911 28 38,robert_sansonnens501@romandie.com,Bachelor,Hauptstrasse 51a,Stüsslingen,4655,SO
2021-02-01,2022-01-31,Ventes,CDI,2,EC-157Bg4095,Stéphane,Vonlanthen,1963-08-21,+41 (0)64 288 99 10,svonlanthen229@hispeed.ch,Bachelor,Obernauerstrasse 43,Kriens,6010,LU
2022-01-31,2023-01-30,Ventes,CDI,2,EC-157Bg4095,Stéphane,Vonlanthen,1963-08-21,+41 (0)64 288 99 10,svonlanthen229@hispeed.ch,Bachelor,Obernauerstrasse 43,Kriens,6010,LU
2021-02-01,2022-01-31,Ressources humaines,CDI,2,EC-505yl3309,Arthur,Georges,1968-10-28,+41 (0)90 883 40 79,arthurgeorges57@romandie.com,Master,Hauserstrasse 30c,Bellikon,5454,AG
2022-01-31,2023-01-30,Ressources humaines,CDI,2,EC-505yl3309,Arthur,Georges,1968-10-28,+41 (0)90 883 40 79,arthurgeorges57@romandie.com,Master,Hauserstrasse 30c,Bellikon,5454,AG
2021-02-01,2021-04-30,Ressources humaines,stage,1,EC-787qq1581,Samuel,Pellet,1989-12-19,+41 53 844 85 38,samuelpellet@gmail.com,Bachelor,Stradone Vecchio Nord 5,Biasca,6710,TI
2021-02-01,2021-07-31,Ventes,externe,1,EC-290hU9,Nicole,Rosselet,1974-09-08,+41 (0)82 797 10 68,nrosselet@hispeed.ch,Bachelor,Alte Winterthurerstrasse 50,Wallisellen,8304,ZH
2021-02-01,2022-01-31,Informatique,CDD,2,EC-534iS9483,Chloé,Grand,1998-07-18,028 958 07 71,c.grand952@vtxnet.ch,Master,Eggenwilerstrasse 15,Bremgarten AG,5620,AG
2021-02-01,2022-01-31,Infrastructure,CDI,1,EC-232Ag7665,Arthur,Duvanel,1959-11-04,031 464 25 27,a_duvanel596@sunrise.ch,Bachelor,Zehntenweg 2a,Lostorf,4654,SO
2022-01-31,2023-01-30,Infrastructure,CDI,2,EC-232Ag7665,Arthur,Duvanel,1959-11-04,031 464 25 27,a_duvanel596@sunrise.ch,Bachelor,Zehntenweg 2a,Lostorf,4654,SO
2021-02-01,2022-01-31,Ressources humaines,CDI,2,EC-520Kn8241,Marcel,Menthonnex,1966-01-23,025 804 44 63,marcel.menthonnex617@romandie.com,Secondary,Salinenstrasse 3,Birsfelden,4127,BL
2021-02-01,2022-01-31,Relations client,CDD,3,EC-548PR8495,Louis,Comment,1990-11-18,+41 23 684 46 33,louis.comment63@yahoo.fr,Doctorate,Elsenerstrasse 9,Bilten,8865,GL
2021-02-01,2022-01-31,Ventes,CDI,1,EC-915od1488,Pierre,Joly,1959-04-26,+41 (0)69 915 94 34,p.joly@bluewin.ch,Bachelor,Route de Corcelles 12,Suchy,1433,VD
2021-02-01,2021-04-30,Ventes,stage,1,EC-338Fv721,José,Babey,2001-12-19,+41 (0)64 921 08 93,josebabey711@gmail.com,Master,Bahnhofstrasse 6,St. Gallen,9000,SG
2021-04-30,2022-04-29,Ventes,CDI,2,EC-338Fv721,José,Babey,2001-12-19,+41 (0)64 921 08 93,josebabey711@gmail.com,Master,Bahnhofstrasse 6,St. Gallen,9000,SG
2021-02-01,2022-01-31,Relations client,CDI,3,EC-180MG1638,Laurent,Robert,1960-10-05,+41 77 587 12 84,l.robert@vtxnet.ch,Master,Hauptstrasse 8a,Alchenflüh,3422,BE
2021-02-01,2022-01-31,Ventes,CDD,2,EC-719zE6650,Chloé,Monnet,1982-09-03,+41 31 292 53 10,c_monnet374@romandie.com,Master,Chemin de la Cossette 2,Arconciel,1732,FR
2021-02-01,2022-01-31,Ventes,CDI,2,EC-477uG7666,Charlotte,Grand,1974-02-18,+41 65 701 81 11,cgrand961@yahoo.fr,Master,Les Fermes 12c,Cordast,1792,FR
2022-01-31,2023-01-30,Ventes,CDI,3,EC-477uG7666,Charlotte,Grand,1974-02-18,+41 65 701 81 11,cgrand961@yahoo.fr,Master,Les Fermes 12c,Cordast,1792,FR
2023-01-30,2024-01-29,Ventes,CDI,4,EC-477uG7666,Charlotte,Grand,1974-02-18,+41 65 701 81 11,cgrand961@yahoo.fr,Master,Les Fermes 12c,Cordast,1792,FR
2021-02-01,2022-01-31,Ressources humaines,CDD,2,EC-544bs3432,Emma,Cornut,1976-11-17,+41 35 462 41 27,emmacornut40@bluewin.ch,Bachelor,Rue du Midi 2,St-Imier,2610,BE
2022-01-31,2023-01-30,Ressources humaines,CDI,2,EC-544bs3432,Emma,Cornut,1976-11-17,+41 35 462 41 27,emmacornut40@bluewin.ch,Bachelor,Rue du Midi 2,St-Imier,2610,BE
2023-01-30,2024-01-29,Ressources humaines,CDI,3,EC-544bs3432,Emma,Cornut,1976-11-17,+41 35 462 41 27,emmacornut40@bluewin.ch,Bachelor,Rue du Midi 2,St-Imier,2610,BE
2021-02-01,2022-01-31,Ressources humaines,CDI,1,EC-163CS6797,Christine,Deladoëy,1993-09-21,065 966 34 61,christinedeladoey@yahoo.fr,Secondary,Chälen 2,Buttikon SZ,8863,SZ
2022-01-31,2023-01-30,Ressources humaines,CDI,2,EC-163CS6797,Christine,Deladoëy,1993-09-21,065 966 34 61,christinedeladoey@yahoo.fr,Secondary,Chälen 2,Buttikon SZ,8863,SZ
2023-01-30,2024-01-29,Ressources humaines,CDI,2,EC-163CS6797,Christine,Deladoëy,1993-09-21,065 966 34 61,christinedeladoey@yahoo.fr,Secondary,Chälen 2,Buttikon SZ,8863,SZ
2024-01-29,,Ressources humaines,CDI,2,EC-163CS6797,Christine,Deladoëy,1993-09-21,065 966 34 61,christinedeladoey@yahoo.fr,Secondary,Chälen 2,Buttikon SZ,8863,SZ
2021-02-01,2021-07-31,Informatique,externe,1,EC-123cU390,Jessica,Corboz,1982-02-03,+41 33 733 26 89,jessica_corboz@sunrise.ch,Secondary,Buchseeweg 45,Köniz,3098,BE
2021-02-01,2022-01-31,Informatique,CDI,3,EC-779rh231,Thomas,Paschoud,1965-07-11,+41 (0)62 051 40 94,t_paschoud981@romandie.com,Bachelor,Rütistrasse 41a,Lenk im Simmental,3775,BE
2022-01-31,2023-01-30,Informatique,CDI,3,EC-779rh231,Thomas,Paschoud,1965-07-11,+41 (0)62 051 40 94,t_paschoud981@romandie.com,Bachelor,Rütistrasse 41a,Lenk im Simmental,3775,BE
2021-02-01,2022-01-31,Direction,CDI,5,EC-690WF1708,Thierry,Délèze,1973-05-11,+41 86 644 91 12,thierry_deleze707@sunrise.ch,Master,Länggerweg 2,Wermatswil,8615,ZH
2021-02-01,2021-04-30,Relations client,stage,1,EC-453uz492,Lucie,Meyer,1976-07-21,+41 (0)91 183 43 29,luciemeyer@hotmail.fr,Master,Allmendstrasse 12,Tafers,1712,FR
2021-02-01,2022-01-31,Ventes,CDI,1,EC-491tA9686,Valérie,Monnet,1976-03-16,075 601 44 26,v_monnet91@romandie.com,Bachelor,Badstrasse 18,Bad Ragaz,7310,SG
2022-01-31,2023-01-30,Ventes,CDI,2,EC-491tA9686,Valérie,Monnet,1976-03-16,075 601 44 26,v_monnet91@romandie.com,Bachelor,Badstrasse 18,Bad Ragaz,7310,SG
2023-01-30,2024-01-29,Ventes,CDI,2,EC-491tA9686,Valérie,Monnet,1976-03-16,075 601 44 26,v_monnet91@romandie.com,Bachelor,Badstrasse 18,Bad Ragaz,7310,SG
2021-03-01,2022-02-28,Informatique,CDD,1,EC-770fW929,Maxime,Cosandey,1960-03-06,073 902 98 55,maxime.cosandey@yahoo.fr,Master,Rossweidstrasse 7,Abtwil SG,9030,SG
2022-02-28,2023-02-27,Informatique,CDI,1,EC-770fW929,Maxime,Cosandey,1960-03-06,073 902 98 55,maxime.cosandey@yahoo.fr,Master,Rossweidstrasse 7,Abtwil SG,9030,SG
2021-03-01,2022-02-28,Direction,CDI,5,EC-687to4489,Ethan,Nusslé,1972-01-13,+41 62 185 26 33,e.nussle@yahoo.fr,Secondary,Hub 51c,Noflen BE,3116,BE
2021-03-01,2022-02-28,Ventes,CDI,1,EC-495ll9468,Jean-Claude,Bovet,1982-12-23,069 854 40 31,jean-claude_bovet@vtxnet.ch,Bachelor,Hauptstrasse 18,Läufelfingen,4448,BL
2022-02-28,2023-02-27,Ventes,CDI,2,EC-495ll9468,Jean-Claude,Bovet,1982-12-23,069 854 40 31,jean-claude_bovet@vtxnet.ch,Bachelor,Hauptstrasse 18,Läufelfingen,4448,BL
2021-03-01,2021-08-31,Relations client,externe,1,EC-121Kc9548,Pascal,Carraud,1996-03-02,+41 (0)59 395 79 62,p_carraud@vtxnet.ch,Master,Gumprechtstrasse 56,Emmetten,6376,NW
2021-03-01,2022-02-28,Ventes,CDD,1,EC-778nm9199,Alice,Beuchat,1967-05-23,+41 (0)79 976 75 07,abeuchat364@romandie.com,Master,Ackerstrasse 17a,Regensdorf,8105,ZH
2021-03-01,2021-05-31,Ventes,stage,1,EC-393ot3880,Lucie,Nüsslin,2002-02-13,+41 (0)71 689 12 95,l_nusslin358@sunrise.ch,Doctorate,Hauptstrasse 124.2,Eschenz,8264,TG
2021-03-01,2022-02-28,Ventes,CDD,2,EC-089UR1247,René,Rappaz,1963-05-11,+41 (0)73 418 42 55,renerappaz@gmail.com,Bachelor,Rebrainstrasse 24,Adlikon b. Regensdorf,8106,ZH
2021-03-01,2022-02-28,Infrastructure,CDD,2,EC-467QP3666,Maxime,Morand,1995-02-26,+41 (0)41 435 33 76,m.morand884@hispeed.ch,Master,Breitenrainstrasse 20,Bern,3013,BE
2021-03-01,2022-02-28,Ventes,CDI,1,EC-100Zo8643,Manuel,Bovet,1978-08-02,+41 (0)52 353 53 47,manuel.bovet355@romandie.com,Master,Route du Merelet 2,Assens,1042,VD
2021-03-01,2021-08-31,Relations client,externe,1,EC-337IA3818,Caroline,Matile,1978-12-06,+41 (0)42 677 58 62,carolinematile953@bluewin.ch,Bachelor,Watterstrasse 29r,Oberhasli,8156,ZH
2021-03-01,2022-02-28,Informatique,CDD,4,EC-626xa3403,Jean,Joye,1971-02-06,+41 70 833 40 01,j.joye396@bluewin.ch,Secondary,Buebenaustrasse 20,Geroldswil,8954,ZH
2022-02-28,2023-02-27,Informatique,CDI,4,EC-626xa3403,Jean,Joye,1971-02-06,+41 70 833 40 01,j.joye396@bluewin.ch,Secondary,Buebenaustrasse 20,Geroldswil,8954,ZH
2021-03-01,2022-02-28,Ventes,CDD,3,EC-578VG3387,Hugo,Georges,1975-07-25,+41 (0)88 160 98 64,h_georges@bluewin.ch,Bachelor,Schulstrasse 10,Thun,3604,BE
2021-03-01,2022-02-28,Ventes,CDI,3,EC-763Gb2635,Charlotte,Cornut,1999-10-31,+41 22 378 91 96,charlotte_cornut@vtxnet.ch,Master,Rishalta 30b,Oberschrot,1716,FR
2022-02-28,2023-02-27,Ventes,CDI,4,EC-763Gb2635,Charlotte,Cornut,1999-10-31,+41 22 378 91 96,charlotte_cornut@vtxnet.ch,Master,Rishalta 30b,Oberschrot,1716,FR
2023-02-27,2024-02-26,Ventes,CDI,4,EC-763Gb2635,Charlotte,Cornut,1999-10-31,+41 22 378 91 96,charlotte_cornut@vtxnet.ch,Master,Rishalta 30b,Oberschrot,1716,FR
2024-02-26,,Ventes,CDI,4,EC-763Gb2635,Charlotte,Cornut,1999-10-31,+41 22 378 91 96,charlotte_cornut@vtxnet.ch,Master,Rishalta 30b,Oberschrot,1716,FR
2021-03-01,2022-02-28,Ressources humaines,CDI,3,EC-254Jx1580,Laura,Polla,2001-11-23,+41 27 190 31 33,laura.polla@hispeed.ch,Doctorate,Coin du Jonc 41,Alle,2942,JU
2022-02-28,2023-02-27,Ressources humaines,CDI,4,EC-254Jx1580,Laura,Polla,2001-11-23,+41 27 190 31 33,laura.polla@hispeed.ch,Doctorate,Coin du Jonc 41,Alle,2942,JU
2023-02-27,2024-02-26,Ressources humaines,CDI,4,EC-254Jx1580,Laura,Polla,2001-11-23,+41 27 190 31 33,laura.polla@hispeed.ch,Doctorate,Coin du Jonc 41,Alle,2942,JU
2021-03-01,2021-08-31,Ressources humaines,externe,1,EC-706kW9617,Elisa,Deladoëy,1965-01-15,+41 96 305 96 12,elisadeladoey262@vtxnet.ch,Bachelor,Untertal 30,Elm,8767,GL
2021-08-31,2022-08-30,Ressources humaines,CDI,2,EC-706kW9617,Elisa,Deladoëy,1965-01-15,+41 96 305 96 12,elisadeladoey262@vtxnet.ch,Bachelor,Untertal 30,Elm,8767,GL
2022-08-30,2023-08-29,Ressources humaines,CDI,3,EC-706kW9617,Elisa,Deladoëy,1965-01-15,+41 96 305 96 12,elisadeladoey262@vtxnet.ch,Bachelor,Untertal 30,Elm,8767,GL
2021-03-01,2022-02-28,Relations client,CDI,1,EC-257SN7432,Nathan,Rappaz,1976-09-18,+41 55 697 82 28,nathanrappaz@yahoo.fr,Bachelor,Altweg 36,Boniswil,5706,AG
2022-02-28,2023-02-27,Relations client,CDI,1,EC-257SN7432,Nathan,Rappaz,1976-09-18,+41 55 697 82 28,nathanrappaz@yahoo.fr,Bachelor,Altweg 36,Boniswil,5706,AG
2021-03-01,2022-02-28,Direction,CDI,5,EC-303uI9521,Laetitia,Deladoëy,1979-01-26,+41 (0)87 092 57 89,laetitia_deladoey624@vtxnet.ch,Master,Im Neuthal 20.3,Bäretswil,8344,ZH
2021-03-01,2021-08-31,Informatique,externe,1,EC-316ih7977,Marguerite,Robadey,1987-12-27,+41 (0)54 219 29 81,margueriterobadey365@yahoo.fr,Secondary,Ruelle de la Fontaine 1.2,Montcherand,1354,VD
2021-03-01,2022-02-28,Ventes,CDI,2,EC-763zH581,Gilbert,Chappuis,1959-04-30,068 657 93 40,gilbert_chappuis@hotmail.fr,Master,Liebeggerweg 9,Aarau,5000,AG
2022-02-28,2023-02-27,Ventes,CDI,2,EC-763zH581,Gilbert,Chappuis,1959-04-30,068 657 93 40,gilbert_chappuis@hotmail.fr,Master,Liebeggerweg 9,Aarau,5000,AG
2023-02-27,2024-02-26,Ventes,CDI,2,EC-763zH581,Gilbert,Chappuis,1959-04-30,068 657 93 40,gilbert_chappuis@hotmail.fr,Master,Liebeggerweg 9,Aarau,5000,AG
2021-03-01,2022-02-28,Relations client,CDI,1,EC-314NL3146,Marie,Chevrolet,1993-09-14,+41 20 200 51 94,marie_chevrolet652@hispeed.ch,Secondary,Schermenweg 115,Bern,3006,BE
2022-02-28,2023-02-27,Relations client,CDI,1,EC-314NL3146,Marie,Chevrolet,1993-09-14,+41 20 200 51 94,marie_chevrolet652@hispeed.ch,Secondary,Schermenweg 115,Bern,3006,BE
2021-03-01,2021-08-31,Relations client,externe,1,EC-467JC4943,Jonathan,Rey,1964-09-26,032 309 10 86,jonathanrey133@gmail.com,Bachelor,Alte Landstrasse 138b,Unterägeri,6314,ZG
2021-03-01,2022-02-28,Ressources humaines,CDI,1,EC-382Ve436,Georges,Curdy,1987-05-28,+41 (0)75 737 87 12,gcurdy@romandie.com,Doctorate,Via Patrizia 33,Ascona,6612,TI
2022-02-28,2023-02-27,Ressources humaines,CDI,1,EC-382Ve436,Georges,Curdy,1987-05-28,+41 (0)75 737 87 12,gcurdy@romandie.com,Doctorate,Via Patrizia 33,Ascona,6612,TI
2021-03-01,2022-02-28,Infrastructure,CDI,1,EC-891sm8880,Nathan,Bouvier,1971-08-19,+41 44 246 79 93,n_bouvier986@yahoo.fr,Master,Aegerimatten 9,Sins,5643,AG
